18.8 10.4 6.7 5.7 -0.5
-1.3 1.4 1.9 8.6 12.4
16.9 16.1 18.1 14.7 9.6
3.3 -1.5 -4.6 -0.7 -0.9
5.9 11.6 17.5 16.1 17.4
14.3 7.7 0 -7.5 -3.3
-1.7 1.4 9.1 10.9 16.5
18.4 16.9 14 6.5 3.1
1.5 -6.8 -2 0.6 4.3
12.8 15.5 18.8 16 11.8
4.8 4.1 -0.3 0.4 1.1
6.1 7.4 12 14.9 18.8
16.2 14.9 6.9 2.4 -1.4
-2.4 -0.1 -3.1 4.3 11.9
16.6 18.2 15.9 13.7 8.5
3.6 -0.1 1.5 2 2.5
4.6 12.4 14.5 19.5 16.6
15.9 7.4 -0.5 1.4 -3.5
1.1 2.7 9.3 11 18.4
18.4 14.8 13.2 8 1
-1.3 -2 -5.6 -1.7 9.3
14.2 15.8 17.2 17.7 15.2
7.6 4.5 0.1 -3.6 -1.7
0.8 7.4 11.6 15 19.3
16.4 13.7 6.3 3.5 -0.8
-3.8 -4 -2 6.3 12.8
16.6 16.1 16.1 12.6 7
2.1 0.4 -4.6 -3.2 -1.3
7.9 17.6 20.5 18.1 16.4
10.8 8.9 3.3 -4 0.7
-2.5 4.7 8.4 15 15.2
17 19 13.4 7.2 2.5
-7 -5 -1.5 2.7 5.6
14.4 15.4 17.9 16 13.8
10 2.2 1 -3.8 -0.3
0.3 6.8 12.4 16.6 17.4
19.6 15.4 7 0.8 -2.7
-10.5 -0.8 2.7 7 12.2
16.9 18.9 16.9 12.1 10.2
1.4 -0.2 -3.8 0.4 4
9.8 12.8 14.9 19.3 16.1
10.7 7.5 3.6 -0.3 -4
-6.3 0.1 8.3 14.3 17.4
19.4 17.5 14.5 6.8 2.5
-2.3 -2.9 -0.8 4.5 5.4
11.3 18.6 19.3 16.3 12.9
9.7 0 -2 -5.2 -2.1
4.1 7.6 12.8 17.9 17.5
18.3 12.6 6.9 1.6 -0.4
0.6 0.7 3.2 7 13.5
16.3 15.4 18.4 12.9 6.6
3.9 2.2 0.6 0.8 1.8
7.6 12.2 14.6 18.8 16.4
12.8 7.3 5.8 -4.6 -2
-0.6 -0.4 6.5 11.5 17.1
20.2 18.3 13.8 8.4 4.2
1.3 -5.5 -7 0.6 7.8
14.7 17.2 20.4 18 13.1
10.2 2.8 0.1 2.2 -2
2.1 5.1 10.1 16.3 15.8
15 11.8 6.5 -1 -5.1
-1.7 2.5 5.2 5.5 13.5
16.3 17.6 16.3 13.7 8.6
3.6 -1.9 -2.2 -0.1 1.1
8.2 11.7 16 19.1 17
12.8 7.7 2.1 1 -3.6
0.3 3 5 13.7 18.7
18.8 17.5 12.9 4.9 3.2
0.4 -0.8 0.2 2.1 9.7
15.9 16.2 18.6 16.6 12.8
8 6 -4 -2.7 -3.5
1.9 6.1 14.4 16.7 16.4
15.9 12.5 12.7 0.7 -1.4
-1.8 0.6 2.1 5.8 14.3
17.9 19.3 16.1 12 7
-0.4 -3.5 -3.3 -5.1 0.1
6.6 10.9 16.7 16.8 17.4
14.3 10.3 1.1 0.3 0.5
2.1 2.7 7.8 13.8 18.9
17.2 17 12.3 6.8 1.1
1.1 -0.9 -1.1 3.1 7.5
14.2 16.1 19.2 19.9 14.8
7.9 3.9 0.4 -5.8 -0.6
5.1 6.5 11.4 16.7 19.9
15.6 9.1 5.8 1.3 1.9
-2.6 -0.4 5.2 7.8 12.6
16 16.7 16.5 12.7 8.2
5.4 1.5 -3.9 2.3 4
9.6 12.6 17.3 20.2 17.7
12.9 7.1 2.3 2.5 -1
0.2 -0.9 7.4 13.8 18.7
17.6 16.2 12.2 5.6 1.4
1.3 1.5 -1.1 3.5 8.2
12.6 14.3 17.7 16.1 12.1
7.6 4.5 1.9 -4.1 -6
-2.5 4.3 14.6 20.3 18.8
18.1 14.8 8.9 4.5 -1.9
-0.8 0 3 12.4 14
14 17.4 16.5 13.8 9.4
2.2 0.5 -0.6 -1.5 2.2
6.6 10.8 15.7 16.2 15.6
15.1 6.4 -2.5 -1.6 -0.2
1.5 5.9 11.7 14.8 15
20 16.7 13.6 6 0.5
-1.8 3.3 0 6 8.7
15.5 15.4 19.9 18.9 13.4
9.8 -0.4 -1.3 -5.2 -3
3.3 6.9 14 16.9 17.4
16.4 11.5 4.7 2 1.7
0.7 -1.7 3.7 6.2 12.8
12.5 18.9 16 14 10.1
3.3 -2.9 -5 -4.4 0.6
5.2 13.8 16.4 17.5 17
14.5 8.9 2.3 -0.4 1.5
3.2 1 7.7 15.3 15.1
19.1 17.5 11.7 7.7 1.9
-1.3 -1.6 1.7 3.1 10
12.1 15.4 18.9 16.4 14.4
7.5 6.3 0.2 0.6 -0.7
5.8 6.7 10 14.8 18.7
17.4 13.7 8.2 1.4 -4.7
-0.4 1 1.1 7.7 11.1
13.9 18.5 16.4 13.5 8.4
6.3 -2 -6.4 -13.4 0.5
3.2 14.3 14.5 17.9 18.2
14.7 10.3 4.5 2.2 0.6
-0.3 3.1 9.2 13 19
17.6 16.4 13.2 8.9 5
-1.1 -1.2 -2.8 -1.1 4.9
16.8 16.1 18.3 16.2 10.9
6.8 2.7 0.1 -0.2 -3.6
-1.2 7.8 14.5 14.9 20.4
19.3 15.4 9.3 3.9 -0.1
-6.1 -1.4 4 5.8 12.5
15.5 19.6 17.1 13.8 9
2 -5 -0.2 1.1 4.8
10.9 15.2 17.7 19.5 17.9
16.2 9.9 4.7 2.3 -3
0.5 1.6 8.1 10.9 19
17.9 18.1 14.4 9 4.2
-0.2 1.9 -2.2 4.2 6.7
14.3 17.4 19.8 16.5 13.4
5.8 2.9 1.1 -5.2 0.1
2.6 8.2 17.2 18.4 18.2
18.7 14.7 9.8 2.9 -2.3
-0.6 0.1 6.4 5.2 11.8
16.5 18.3 19.8 14.4 9.4
6.5 -3.2 1.5 2.4 1.3
9.3 11.3 17.9 19.1 20.4
14 6 4 -2.5 -11.2
-10.9 0.1 7.9 12.4 18.9
18.8 15.1 12.7 7.3 5.2
-3.2 -7.8 -2 1.9 5.3
10.4 17.2 19.6 16.2 12.1
7.2 -0.3 1 -9 -6.6
-2.2 6.8 12.9 15.3 16.9
20.2 16.4 10.3 2.5 1.8
-3 2.3 5.1 9.4 13.3
16.5 18.7 19.6 14.6 10.1
2.7 -0.9 2.3 -0.5 0.7
7.7 12.1 15.9 19.9 20.9
14.6 9.5 3.8 -1.4 -4.7
1.8 4.1 7.6 13.3 16.6
18.8 18 14 9.1 3.3
-0.4 -1.7 0.9 2.4 9.5
15.6 16.7 20.2 17.3 14.1
5.1 2.3 -3.2 -7.1 -9.8
1 9.2 15.8 19 19.1
17.5 17.2 6.7 4.9 1.1
1.2 -1.4 3.6 10.8 14.5
16.6 17.2 18.1 14.9 8.7
3.8 0 -0.2 1.2 0.3
9.5 14.6 14.6 18.2 17.1
16.1 9.3 4 2.8 -4
1.6 3.6 8.1 15.7 17.8
18.1 18.3 13.3 7.8 3.9
-1.1 -0.9 0.4 0.7 7.9
11.8 17.8 18.3 19.4 14.8
6.8 6.5 2.5 0.4 -0.2
-1.2 9.9 11.6 15.5 18.2
18.6 11.7 6.8 2.1 -2
-1.3 -1.1 3.5 10 13.8
19.3 19.7 16.9 13.7 10.7
3.7 0.2 -5.7 -8.2 2.2
5.3 13.8 19 16.3 17.5
14.6 9 2.5 2.7 -3.5
-3.3 -0.7 5.4 11.1 15.5
18.8 18.7 14.3 8.1 3.4
1.5 -0.6 -11.3 0.8 4.8
12.3 16 18 15.4 13.4
8.8 0.2 0.5 -0.7 2.8
3.6 7.6 11.1 18 19
15.9 11.4 8.6 4.3 -0.8
-2.1 0.4 -1.2 5 14.1
15 18.6 17.1 13.7 9.7
4 1.1 -0.6 -1.6 5.7
9.3 13.6 17.4 20.8 18.8
12.3 8.5 2.5 0.3 -1.7
-3.4 2.6 6.3 13.7 17.3
16.8 17.6 13.2 8.9 5.1
2.4 -2.7 2.7 5.5 10.1
11.2 18.1 16.2 15.9 15
10.9 3.7 -3.4 0.6 -0.8
-0.4 10 10.5 15.2 16.2
16.6 12.3 8.2 4 -3.9
-10.5 -7.2 0.1 8.6 14.1
17.8 19.9 18.2 14.4 8.6
7.1 -3.6 -2.7 -2.7 -1.7
8 13.7 19.7 18.8 16.6
13.6 7.6 4.1 0.3 0.1
-3.7 0.5 6.8 10.7 17
16.3 16 14.8 7.7 -0.3
1.2 -4.2 0.3 3.4 8.5
13.9 18.8 17.9 17.4 13
11.4 3.6 1.1 -1.2 2.1
5.9 7.6 14.3 16.4 19.9
17.1 15.6 11.7 4.2 0
-1.5 0.4 3.9 9.7 11.4
17.9 17.1 17.6 14.1 8.7
4.5 -2.6 -4.5 -3.2 -1.4
6.7 14 16.9 19.7 17
14.2 8.7 5.3 -7.7 -6
-4.2 -0.1 6 12.3 17.8
17.6 17.9 12.6 8.4 4.7
0.9 -2.7 1.2 0.4 7.9
15.2 15.5 18.9 20 10.9
8.7 3 3.5 -4.5 0.8
4.2 7.6 12.6 16.1 20.4
17.3 11.4 6.3 4.7 0.4
-1.1 1.8 4.3 5.5 12.8
16.5 18.4 18 13.6 6.8
2.3 -0.8 1.3 2.6 4.7
7.4 11.7 14.7 15.8 18.4
13.9 6.5 4.4 3.8 3.8
-0.6 3.7 6.7 14 16.6
19.8 19.6 16.3 8 2.2
1.1 -1.4 -2.6 -0.5 6.9
12.8 16.3 19.2 15.9 12.9
7.9 5.1 -0.7 -1 1
5.4 5.6 12.4 17.9 16.8
16.4 11.4 9.5 5.4 0.6
-0.1 -1.8 3.9 6.8 12.8
16.3 16.8 16.2 11.7 9.3
5 -2.1 -5.1 -4.4 2.5
6.9 14.6 19.6 15.2 17.4
13.5 7 3 2.8 -5.8
-0.7 0.7 6 10.2 15.4
16.1 16.6 13.1 8.9 2.7
-0.1 -2 -0.6 5.5 6.4
14.8 17.1 17.6 16.9 14.1
8.4 4.1 -3.6 -3.7 -1.4
4.5 6 13.5 16.9 19.7
19.3 15.5 10.1 5.5 1.5
3.9 -2.6 4.8 9.4 14.8
17.3 20.7 19.1 14.1 9.1
2.7 -0.4 0.7 -0.8 1.6
7.8 13 14.6 15.7 18.1
12.8 10.5 3.4 -0.2 -7.5
-6.5 2.9 7.8 15.3 14.3
17.9 17.2 12.4 8.4 1
2.7 -0.8 -9 2.5 7.5
15.2 16.2 18 17.2 10.9
8.4 5.6 1.1 -9.6 -0.8
-1.7 8 11.3 15.3 17.4
15.2 13.4 9.2 4.8 1.3
2.5 2.1 1.6 7.7 15
16 18.8 17.2 13.7 9.2
1 2.1 2.1 4 5.9
8.9 14.2 16.2 19 17.9
14.9 10.2 1.9 1.2 2.8
5.3 6.8 8.2 14.4 16.4
16.9 17.9 11.3 9.5 4.6
0.2 1 -3.6 5.4 8.4
9.9 14.5 19.3 18.2 14.4
8.1 3.8 -0.1 0.2 2.1
4 8.1 14.2 19.3 20.1
20.8 13.7 5.8 4.2 -0.3
0.9 -0.5 2.6 10.1 16.7
15.2 16.1 16 12.2 8.1
-0.3 2.4 2.5 -2.3 4.8
9.2 12.6 15.7 21.9 18.4
14.2 6.8 4.7 2.4 -0.2
3.8 3.3 8.5 12.8 16.1
20.8 18.9 13.1 10.7 1.3
-4.4 -5 -4.2 -0.3 8.6
12.8 16.3 15.8 18.3 10.9
9.7 5.5 -3.9 -3.4 2.8
3.8 5.6 13.1 16.8 17.9
19.8 13.4 7 2.8 1.7
1.6 4.3 3.2 10.4 14.9
17.2 17.3 16.4 13.8 8.2
-0.1 -0.2 1.1 -0.5 5.1
9.6 13.5 16.3 20.2 17.9
17 8.5 2.8 1.6 -0.3
3.2 4.1 12.1 15.8 17.7
16.1 18.2 12.7 12 6.4
2.2 0 0.5 2.5 8.1
14.8 15 19.9 19.6 12.1
12 3.1 -1.6 0.7 4
4.6 8.8 16.9 17.9 20.3
21.3 13.9 7.4 4.1 -3.7
-2.1 -3.5 2.6 8.3 15.8
19.1 19.5 19.6 14.5 5.5
5.4 1.7 -3.9 1.4 4.6
9.5 12.7 16.1 17.9 19.8
14.1 10.1 4.1 1.7 1.8
-1.8 1.3 9.2 13.7 16.7
20.1 17.3 16.1 10.5 3.4
0.5 -6.2 -1.4 0.7 9.1
13.8 18.5 24 17.7 17
11.2 6.7 4.7 4.5 1
6.6 10.5 15.4 19.2 18.8
18.8 13.5 8.2 2.7 1.3
2.5 4.3 4.4 8.9 14.6
18.8 20.1 18.7 13.4 9.4
5.6 1.4 -2.6 -0.3 3.9
12.1 13.6 15.7 19.4 19.6
15.6 7.5 6.6 -0.6 -6.5
-1 3.6 8.8 11.5 17.4
22.1 18.6 12.5 6.5 4.7
-5.6 0.3 -3.1 3.4 11.7
14.7 18.9 17.8 19 15.4
9.6 3.8 3.5 0.6 -4.1
6.2 9.6 15.9 16.6 19.8
19.1 14.8 8.6 5.5 -1.2
-2 -0.1 -1.8 8.5 15
18 20.6 19.6 13 10.7
5.3 3 -1.1 4 7
11 13.8 16.7 22.1 18
15.6 11.1 5.9 1.9 2
1.2 5.4 8.7 13.5 16.2
19.7 22.7 14.9 8 6.1
5.7 -1.6 3.6 4 9
15.9 18.9 19.5 18.1 17.1
8.3 3.1 1.7 -13 -0.1
3.8 11.1 13.8 19.6 19
17.4 12.5 9.3 2 0.3
-5.3 -0.4 -0.6 5.9 14.5
16.2 16.8 16.1 12.1 7.2
2 -6.3 -11.7 -0.4 -1.6
7.2 14.9 18.8 18.8 18.9
11.6 7.3 2.4 -0.3 -5.1
-2.3 1.2 9.5 10.6 15.9
17.7 17.7 13.1 10.4 3.2
-0.4 -0.3 -2.2 -1.1 3.3
13.3 18.6 19.2 18.4 13.8
6.8 3.1 2 -1.1 -3.2
-3.5 3.6 12.8 18.4 18.9
17.4 13 8.8 0 -5.3
-3.2 -2.8 0.8 6.2 15.1
15.9 19.8 17.5 12 8.8
-0.2 -0.1 -6.6 -11.4 0.3
5.5 12.6 18.9 19.1 17.8
11.8 10.3 0.5 -9.3 -1.4
-2 -1.9 8.8 12.4 17.8
17.1 15.9 12.8 8.7 -1.7
-0.7 -3.6 -4.9 0.4 7.5
11.9 17.3 18.3 18.5 13.5
10.3 0.5 1.3 -5.3 -8.1
-1.2 5.3 13.3 18.4 20
18.8 13.7 9.8 -2.6 -3.3
-1.1 0.8 3.7 7.1 14.2
18.1 20.5 20.4 11.9 8.5
2.1 -4.3 -1.3 -3.6 -1.2
7.8 14.1 18 17.6 17.5
14.2 5.9 0.6 -4.3 -9.3
1.2 3.7 4.7 10.6 19.9
20.9 18 12.9 7.6 3.4
-1.8 -6.8 -5.5 3.1 7.6
15 17.1 18.3 17.8 14
9.2 -0.6 -6.8 1.4 1.2
3.2 6.6 13.9 17.7 17
18.7 14.9 9.8 3.7 -0.4
-6.1 -1.5 3.6 5.1 7.9
17.8 16.4 15.3 12.9 6.6
-0.3 -6.4 -2.3 -9.1 -1.6
7.1 16.4 13.6 21.6 16.6
12.8 7.7 3.6 -0.4 1
-0.3 1.6 9 11 20.6
17 16.7 16.5 5.6 1.7
-1.2 -2.7 1 -2.2 6.3
10.7 15.8 17.3 17.4 12.7
8.2 0.2 -4.2 -4.6 0.2
1.9 7.8 15.4 18.8 20.5
19.8 15.1 8.7 0.6 1.1
-4.1 2.3 1.2 9.5 15
15 18.6 17.4 14 7
1.6 -0.8 -3.9 -11.3 -1.4
6.8 13 15.6 19.1 17.1
11.9 7 3.8 -7.9 -9.3
-7.2 2.5 5.2 9.2 15.8
19.3 17.5 11.8 3.8 1.5
-5.7 -1.9 -3.3 2.5 10.3
17.7 17.3 19.1 16.6 14.5
10.7 6.1 -0.5 0.7 -2.7
3.3 5.4 10.6 17.4 19.8
18.6 12.9 8.5 3.7 0.8
-1.2 -1.5 0.6 8 9.2
17.2 20.4 16.9 15.5 9.3
0.1 -1.6 -3.5 -6.9 -2.3
4.9 13.1 20.6 19.2 18.8
12.3 4.6 -0.6 -6.1 -6.6
-0.5 3.3 9.4 9.3 18.6
18.8 18.2 12.7 7.9 -2.1
-5.1 -1.5 -1.1 -0.2 5.2
11.4 18.4 18.7 18.1 10.1
6.3 4.1 -2.4 -3.2 -0.4
1.2 9.3 12.6 17 16.3
18.2 15.1 9.7 3.6 -1.6
-4.4 -0.8 -1.3 6.3 12.7
18.2 16.8 17.2 14.8 7.1
0.2 -8.3 -4.2 -3 0.3
9.6 11.8 17.5 20.1 17.8
14.1 6.2 2.8 -0.4 -7.7
-3.3 -0.4 4.4 13.6 16.4
19.2 16.5 12 4.5 3.1
-1.3 0.1 0.3 6.2 8.8
13.5 15.8 20.3 16.7 15
6.4 1.7 -2.1 -4.1 -1.9
-3 5.3 12.5 18.1 19
16.6 13.5 8.1 3.3 -0.8
0 1.7 2.2 4.9 12.8
15.8 19.7 16.3 14.5 7.1
-0.1 1.4 -4 -0.2 2.2
9 11.6 18.4 19.7 15.3
13.4 8.4 0.4 -2 -2.1
-5.7 -2.4 10.9 14 16.2
17.4 17.6 15.8 7.6 4.9
0.9 -2.5 -2.7 0.2 9.1
12.2 15 19.3 16.3 14.7
6.9 3.7 -2.3 -6.1 -5.4
-1.4 7.3 13.4 15.8 16.9
16.3 13.3 8.3 1.3 -1.2
-5.7 -3.3 -2.6 8.3 17.7
19.7 18 17 10.8 10.3
3.6 -5.3 0.6 -3.6 4.4
11.2 15.2 15.5 18.6 20.2
13.4 7.1 3.3 -8.5 -4.3
-3.6 2.5 6.2 14.5 15.5
17.7 17.2 14 10.8 1.3
-0.2 -4.1 -1.5 1.2 7.5
13.5 17.3 16.7 19.8 16.5
8.3 0.6 -3.1 -12 -1.1
2.7 6.3 12.4 16.3 18.2
17.1 12.8 11.2 1.7 -0.5
-4.6 0 4.9 10.2 13.8
15 19.4 17.3 11 7.9
3.8 -1.7 -2.2 -6.4 0.4
9.2 14.6 17 19 17.6
14.6 8.9 2.9 -3.1 -3.5
-1.1 4.9 6.6 12.3 18.9
20 16.3 13.3 12.1 0
-1.9 -5 -2.1 4 8.5
13.9 17.2 18.2 18.5 13.3
7.5 1.5 -1.3 0 -0.2
2.5 7.1 14.3 16 16.2
18 13.1 6.7 5.3 2.4
0.3 0.2 2.4 8.5 12.5
14.4 18.6 15.7 13.7 7.8
5.7 -3.8 -2.4 0.1 -0.6
7.1 12.2 16.8 19.7 17.5
13.9 9.7 4.7 1.3 -5.5
-5 1.4 8.1 14.2 17.5
19.1 17.1 12.4 9.9 3
1.4 1.4 -1.7 2.1 5.1
9.8 15.5 16.5 16 12.3
6.3 -0.9 -5.5 -2.1 2.5
6.1 6 13.8 15.4 17.1
16.8 14.1 8.6 3.4 -1.5
-3.6 0.1 0.3 6.6 10
15.3 19.1 17.4 11.9 8
1.6 0.5 -5.7 0.8 2.6
6 13.8 18 19.2 18
13.2 4.6 3.8 -0.6 -1.3
-0.6 2.2 9.2 15.5 15.6
19.7 16.5 12 7.7 6
-4.1 -4.9 -5.1 0.6 5.7
14.8 15.8 16 15.5 12.7
12.6 1.3 -2.5 -2.1 0.3
2 6.4 13.7 17.4 18.5
16.5 11.6 6.5 -0.5 -2.9
-3.3 -6 1.5 6.4 11.2
16.3 17.4 17.3 14.3 10.6
1.6 1.1 0.5 2.7 3.4
8.5 13.8 17.9 17.6 16.6
12.1 7.3 2.2 2.4 -0.5
-3 3.4 7.7 13.8 16
18.8 18.7 14 8.5 4.7
0.7 -7 -1.3 5.3 5.7
11.3 17.5 18.8 15.9 9.1
5.4 1 2.3 -3.2 -1
5.3 8 12.3 15 16
15.4 13 8.9 4.9 1.8
-5 1.2 4.2 9.4 13.4
16 19 17.3 12.2 6.7
0.9 2.8 -1.4 -0.4 -0.8
8.3 13.5 18 17.9 16.7
12.1 6.6 1.3 1 1.4
-0.4 3.5 8.8 12.9 15.7
17.9 16.2 12.1 7 4.3
0.6 -4.7 -6.5 -3 5.1
14 20.5 18.3 19.9 14.7
9.6 5 -2.2 -1.1 -1.2
1.9 13.2 13.5 14.1 18.4
16.7 14 10 2.2 -1.1
-1.4 -1.6 1.5 7.2 10.7
15.9 16.7 15.5 15.6 6.8
-3.4 -1.9 -1.8 0.7 4.9
12.5 15.5 15.4 20.4 17.2
13.5 4.1 0.1 -2.8 2.6
-2.5 6.3 9.2 16.5 16.4
20.2 19.3 13.3 9.6 -1.2
-2.6 -5.9 -3.8 3 7
14.3 17.6 18.7 17 11.8
4.9 0.8 0.8 0.3 -3.1
3.2 6.3 13.7 13 18.7
15 14.4 10.3 3.5 -1.6
-6.8 -5.6 -1 5.7 15.4
17.6 17.5 17 14.9 8.6
2 -1.8 1.3 3.4 1.2
8.9 16.3 14.6 18.8 17.2
12.1 7 2.5 -1.2 -2.4
0.4 1.8 9.6 13.2 16.4
19.7 15.8 13.8 7.1 7.6
-1.9 -2.3 -2.5 5.5 6.7
10.5 16.5 20 18.4 14.3
8.3 1.4 -6.1 -0.9 -1.4
0 7.6 12 14.6 19.3
16.4 13.6 8.6 6.3 -2.4
-6.9 -13.7 -1.5 2.9 16
15.2 18.3 18.6 13.7 10.9
4.5 1.6 0.3 -0.6 3
9.6 13.7 19.3 18 16.7
13.1 9.1 4.9 -2.8 -1.8
-3.3 -0.7 5.5 17.8 17
19 17.4 11 7 2
-0.5 -0.6 -5.6 -2 8.2
15.8 15.7 21.4 19.3 16.1
9.4 3.3 0.4 -7.3 -2
2.9 5.1 11.9 15.4 19.7
17 13.2 8.5 1.5 -6.5
-2.3 0.2 4.5 11.1 15.4
17.3 18.2 18.4 15.6 10.1
5.6 -0.6 -5.4 -0.6 1.1
8.1 11.3 18.9 17.1 17.6
14 9.8 3.2 0.1 2
-3.1 4.6 8 16.1 17.9
20.7 16.6 12.8 5.3 2.8
0.8 -6.6 -0.9 2.8 8.6
18.2 18.8 18.9 19.3 15.6
9.1 3.3 -1.7 -1.9 -0.2
6.3 5.3 12.9 17.9 19.5
20 14.1 9.7 5.7 -4.4
0.7 2.2 1.3 10.4 12.6
19.1 21 21.7 14.1 6
3.8 -3 -12.1 -11.4 -1.3
7.6 13.9 20 18.9 15.8
12.9 6.2 5.2 -4.7 -9.2
-1.7 1.4 5.4 10.7 17.3
20.1 17.1 11.6 6.2 -1.8
-0.1 -10.9 -6.2 -3.7 7.1
13.2 16.2 18 20.5 16.8
9.8 1.6 1.3 -6 2
3.9 9.7 13 16.6 18.2
19.5 14.8 9.3 2.8 -1.2
1.5 -1 0.5 6.9 13.1
16.2 20.2 19.4 13.3 9.9
2.4 -1.8 -4.9 0.3 2.8
7.8 12.9 16.3 18.5 18
13.9 8.2 2.7 -1.3 -2.8
-0.7 2.4 9.8 16.1 17.8
20.5 18.1 14.2 4.8 0.8
-3.9 -7.8 -10.8 -0.2 8.9
15.9 19.1 20.2 16.8 15.9
6.3 4.2 0.9 1.1 -2.6
2.9 10.5 15.2 16.5 17.9
17.8 14.9 8.2 3 -0.7
-0.1 0.1 -0.4 9.7 15.8
15.8 18.6 16.9 15.3 9
4.4 2.5 -6.8 1.2 3.1
9.9 16.1 17.9 18.5 18.3
13.6 7.5 3.8 0.4 -1.8
-0.7 0.6 9.3 12.6 18.3
19 20.4 15.8 6.7 5.7
2.1 -0.1 -1.8 -2.9 11
12.1 16.2 19.5 19.2 11.8
7.2 1.8 -1.3 -1.8 -2.2
2.9 9.3 14 18.8 20.6
17.6 13.7 9.5 2.6 -0.8
-7.5 -9.5 2.3 5.5 14.6
19.4 17.4 18 14.8 8.7
2.4 2.6 -3 -2.3 -0.6
4.9 11.8 16.3 19.5 19.6
15.1 8.6 3.4 0.6 -1.4
-11.7 -1.3 6 13.3 17.9
17.6 15.8 12.7 8.4 -0.6
-0.3 -1.1 2.7 2.7 9.1
11.1 18.3 19.2 16.5 11.9
9 4.3 -1.3 -2.4 0
-2.5 4.6 15.5 16 19.3
17.8 13.5 9.9 3.8 1.3
-0.6 -1.5 4.6 8.9 13.8
17.3 21.5 19.3 12.7 8.1
2.3 -1.4 -2.8 -3.1 1.8
7.3 13.6 17.8 17.3 17
12.3 8.9 5.2 2.9 -2.8
1.7 5.5 10.5 12.6 18.6
16.8 16.8 14.8 10.7 3.8
-3.1 0 -2.1 -1.4 11.2
11.5 15.3 16.8 17.1 12.7
8.5 4.2 -4.2 -11.6 -7.2
-1.2 8.8 16.3 17.3 21.1
19.8 15.4 8.7 6.6 -4.5
-2.9 -3.9 -2.4 8.8 14.1
20.4 19.3 16.8 14.1 8.2
3.9 0 -0.8 -4.8 1.3
6.8 10.8 16.7 17.1 16.3
15.2 8.2 -0.6 0.7 -4.5
-0.3 2.9 9 14.1 18
19.2 17.5 12.8 11.1 2.8
0 -4.8 0.7 5.3 8.1
14.8 17.2 20.1 18 16.6
11.7 4.1 -1 -3.3 -0.4
3.6 10.2 12.2 18.7 17.4
18.4 13.8 8.7 3.8 -3.5
-6 -4.2 -1.7 7.2 15.5
17.7 19.6 17.4 14 8.9
5.7 -8.1 -5.7 -4.9 0.7
7.4 13.3 17.6 17.6 17.7
12.8 8 4.9 0.9 -3.2
0.2 0.3 8.1 17.2 16.3
